frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
3009,50.15,991.0,220.0,10.0,9.0,960,540
3010,50.167,991.0,221.0,10.0,9.0,960,540
3011,50.183,993.0,221.0,10.0,9.0,960,540
3012,50.2,994.0,222.0,10.0,9.0,960,540
3013,50.217,997.0,222.0,10.0,9.0,960,540
3014,50.233,1001.0,222.0,10.0,9.0,960,540
3015,50.25,1003.0,223.0,10.0,9.0,960,540
3016,50.267,1006.0,224.0,10.0,9.0,960,540
3017,50.283,1007.0,224.0,10.0,9.0,960,540
3018,50.3,1007.0,225.0,10.0,9.0,960,540
3019,50.317,1007.0,225.0,10.0,9.0,960,540
3020,50.333,1007.0,224.0,10.0,9.0,960,540
3021,50.35,1007.0,225.0,10.0,9.0,960,540
3022,50.367,1007.0,225.0,10.0,9.0,960,540
3023,50.383,1007.0,226.0,10.0,9.0,960,540
3024,50.4,1007.0,225.0,10.0,9.0,960,540
3025,50.417,1007.0,225.0,10.0,9.0,960,540
3026,50.433,1006.0,225.0,10.0,9.0,960,540
3027,50.45,1002.0,230.0,10.0,9.0,960,540
3028,50.467,996.0,239.0,10.0,9.0,960,540
3029,50.483,992.0,249.0,10.0,9.0,960,540
3030,50.5,,,,,960,540
3031,50.517,1304.0,360.0,12.0,10.0,960,540
3032,50.533,1299.0,377.0,12.0,10.0,960,540
3033,50.55,,,,,960,540
3034,50.567,1279.0,448.0,12.0,10.0,960,540
3035,50.583,1274.0,464.0,12.0,10.0,960,540
3036,50.6,,,,,960,540
3037,50.617,1257.0,514.0,11.0,9.0,960,540
3038,50.633,1252.0,523.0,11.0,9.0,960,540
3039,50.65,1248.0,536.0,11.0,9.0,960,540
3040,50.667,1244.0,552.0,11.0,9.0,960,540
3041,50.683,1244.0,558.0,11.0,9.0,960,540
3042,50.7,1244.0,565.0,11.0,9.0,960,540
3043,50.717,1244.0,566.0,11.0,9.0,960,540
3044,50.733,1245.0,568.0,11.0,9.0,960,540
3045,50.75,1250.0,569.0,11.0,9.0,960,540
3046,50.767,1252.0,569.0,11.0,9.0,960,540
3047,50.783,1255.0,570.0,11.0,9.0,960,540
3048,50.8,1256.0,571.0,11.0,9.0,960,540
3049,50.817,1260.0,576.0,11.0,9.0,960,540
3050,50.833,1264.0,578.0,11.0,9.0,960,540
3051,50.85,1265.0,580.0,11.0,9.0,960,540
3052,50.867,1269.0,581.0,11.0,9.0,960,540
3053,50.883,1270.0,582.0,11.0,9.0,960,540
3054,50.9,1271.0,583.0,11.0,9.0,960,540
3055,50.917,1273.0,585.0,11.0,9.0,960,540
3056,50.933,1273.0,585.0,11.0,9.0,960,540
3057,50.95,1273.0,586.0,11.0,9.0,960,540
3058,50.967,1274.0,586.0,11.0,9.0,960,540
3059,50.983,1274.0,587.0,11.0,9.0,960,540
3060,51.0,1277.0,586.0,11.0,9.0,960,540
3061,51.017,1277.0,587.0,11.0,9.0,960,540
3062,51.033,1279.0,588.0,11.0,9.0,960,540
3063,51.05,1278.0,587.0,11.0,9.0,960,540
3064,51.067,1278.0,587.0,11.0,9.0,960,540
3065,51.083,1278.0,587.0,11.0,9.0,960,540
3066,51.1,1276.0,588.0,11.0,9.0,960,540
3067,51.117,1268.0,587.0,11.0,9.0,960,540
3068,51.133,1255.0,586.0,11.0,9.0,960,540
3069,51.15,,,,,960,540
3070,51.167,1192.0,582.0,11.0,9.0,960,540
3071,51.183,,,,,960,540
3072,51.2,1017.0,210.0,10.0,10.0,960,540
3073,51.217,,,,,960,540
3074,51.233,1125.0,260.0,10.0,10.0,960,540
3075,51.25,,,,,960,540
3076,51.267,1086.0,252.0,9.0,10.0,960,540
3077,51.283,1069.0,248.0,9.0,10.0,960,540
3078,51.3,1062.0,246.0,9.0,10.0,960,540
3079,51.317,1059.0,244.0,9.0,10.0,960,540
3080,51.333,1060.0,245.0,9.0,10.0,960,540
3081,51.35,1060.0,244.0,9.0,10.0,960,540
3082,51.367,1061.0,244.0,9.0,10.0,960,540
3083,51.383,1061.0,243.0,8.0,9.0,960,540
3084,51.4,1060.0,243.0,9.0,10.0,960,540
3085,51.417,1060.0,242.0,9.0,10.0,960,540
3086,51.433,1060.0,241.0,8.0,9.0,960,540
3087,51.45,1059.0,242.0,9.0,10.0,960,540
3088,51.467,1059.0,241.0,8.0,9.0,960,540
3089,51.483,1057.0,242.0,9.0,10.0,960,540
3090,51.5,1056.0,242.0,8.0,9.0,960,540
3091,51.517,1053.0,242.0,8.0,9.0,960,540
3092,51.533,1050.0,243.0,8.0,9.0,960,540
3093,51.55,1046.0,243.0,9.0,10.0,960,540
3094,51.567,1044.0,244.0,9.0,10.0,960,540
3095,51.583,1042.0,245.0,9.0,10.0,960,540
3096,51.6,1042.0,245.0,9.0,10.0,960,540
3097,51.617,1042.0,246.0,9.0,10.0,960,540
3098,51.633,1042.0,246.0,9.0,10.0,960,540
3099,51.65,1042.0,245.0,9.0,10.0,960,540
3100,51.667,1042.0,246.0,9.0,10.0,960,540
3101,51.683,1041.0,245.0,9.0,10.0,960,540
3102,51.7,1041.0,244.0,9.0,10.0,960,540
3103,51.717,1040.0,245.0,9.0,10.0,960,540
3104,51.733,1040.0,245.0,9.0,10.0,960,540
3105,51.75,1040.0,245.0,9.0,10.0,960,540
3106,51.767,1039.0,245.0,9.0,10.0,960,540
3107,51.783,1040.0,245.0,9.0,10.0,960,540
3108,51.8,1038.0,244.0,9.0,10.0,960,540
3109,51.817,1038.0,244.0,9.0,10.0,960,540
3110,51.833,1038.0,244.0,9.0,10.0,960,540
3111,51.85,1037.0,243.0,9.0,10.0,960,540
3112,51.867,1037.0,243.0,9.0,10.0,960,540
3113,51.883,1036.0,242.0,9.0,10.0,960,540
3114,51.9,1035.0,241.0,9.0,10.0,960,540
3115,51.917,1031.0,238.0,9.0,10.0,960,540
3116,51.933,1025.0,235.0,9.0,10.0,960,540
3117,51.95,1016.0,232.0,9.0,10.0,960,540
3118,51.967,,,,,960,540
3119,51.983,969.0,228.0,9.0,9.0,960,540
3120,52.0,,,,,960,540
3121,52.017,910.0,221.0,10.0,10.0,960,540
3122,52.033,,,,,960,540
3123,52.05,858.0,212.0,10.0,10.0,960,540
3124,52.067,,,,,960,540
3125,52.083,803.0,197.0,11.0,11.0,960,540
3126,52.1,785.0,190.0,11.0,11.0,960,540
3127,52.117,768.0,184.0,11.0,11.0,960,540
3128,52.133,758.0,179.0,11.0,11.0,960,540
3129,52.15,752.0,174.0,11.0,11.0,960,540
3130,52.167,745.0,170.0,11.0,11.0,960,540
3131,52.183,741.0,168.0,11.0,11.0,960,540
3132,52.2,742.0,167.0,11.0,11.0,960,540
3133,52.217,744.0,168.0,11.0,11.0,960,540
3134,52.233,745.0,168.0,11.0,11.0,960,540
3135,52.25,745.0,167.0,11.0,11.0,960,540
3136,52.267,746.0,168.0,11.0,11.0,960,540
3137,52.283,747.0,166.0,11.0,11.0,960,540
3138,52.3,748.0,165.0,11.0,11.0,960,540
3139,52.317,748.0,165.0,11.0,11.0,960,540
3140,52.333,749.0,163.0,11.0,11.0,960,540
3141,52.35,749.0,162.0,11.0,11.0,960,540
3142,52.367,749.0,160.0,11.0,11.0,960,540
3143,52.383,750.0,159.0,11.0,11.0,960,540
3144,52.4,749.0,158.0,11.0,11.0,960,540
3145,52.417,750.0,157.0,11.0,11.0,960,540
3146,52.433,748.0,157.0,11.0,11.0,960,540
3147,52.45,748.0,156.0,11.0,11.0,960,540
3148,52.467,747.0,155.0,11.0,11.0,960,540
3149,52.483,746.0,155.0,11.0,11.0,960,540
3150,52.5,743.0,153.0,11.0,11.0,960,540
3151,52.517,742.0,152.0,11.0,11.0,960,540
3152,52.533,741.0,151.0,11.0,11.0,960,540
3153,52.55,742.0,150.0,11.0,11.0,960,540
3154,52.567,741.0,150.0,11.0,11.0,960,540
3155,52.583,741.0,150.0,11.0,11.0,960,540
3156,52.6,741.0,150.0,11.0,11.0,960,540
3157,52.617,742.0,150.0,11.0,11.0,960,540
3158,52.633,741.0,152.0,11.0,11.0,960,540
3159,52.65,741.0,157.0,11.0,11.0,960,540
3160,52.667,740.0,165.0,11.0,11.0,960,540
3161,52.683,,,,,960,540
3162,52.7,741.0,204.0,11.0,10.0,960,540
3163,52.717,,,,,960,540
3164,52.733,740.0,257.0,11.0,9.0,960,540
3165,52.75,,,,,960,540
3166,52.767,546.0,236.0,13.0,11.0,960,540
3167,52.783,,,,,960,540
3168,52.8,734.0,387.0,10.0,10.0,960,540
3169,52.817,,,,,960,540
3170,52.833,544.0,338.0,12.0,10.0,960,540
3171,52.85,542.0,349.0,12.0,10.0,960,540
3172,52.867,542.0,358.0,12.0,10.0,960,540
3173,52.883,543.0,367.0,12.0,10.0,960,540
3174,52.9,543.0,374.0,12.0,10.0,960,540
3175,52.917,545.0,383.0,12.0,10.0,960,540
3176,52.933,547.0,398.0,12.0,10.0,960,540
3177,52.95,547.0,411.0,12.0,10.0,960,540
3178,52.967,545.0,423.0,12.0,10.0,960,540
3179,52.983,544.0,437.0,12.0,10.0,960,540
3180,53.0,544.0,446.0,12.0,10.0,960,540
3181,53.017,544.0,451.0,12.0,10.0,960,540
3182,53.033,548.0,455.0,12.0,10.0,960,540
3183,53.05,550.0,456.0,12.0,10.0,960,540
3184,53.067,552.0,455.0,12.0,10.0,960,540
3185,53.083,556.0,452.0,12.0,10.0,960,540
3186,53.1,560.0,450.0,12.0,10.0,960,540
3187,53.117,564.0,449.0,12.0,10.0,960,540
3188,53.133,567.0,447.0,12.0,10.0,960,540
3189,53.15,569.0,447.0,12.0,10.0,960,540
3190,53.167,569.0,447.0,12.0,10.0,960,540
3191,53.183,569.0,447.0,12.0,10.0,960,540
3192,53.2,569.0,446.0,12.0,10.0,960,540
3193,53.217,570.0,447.0,12.0,10.0,960,540
3194,53.233,569.0,446.0,12.0,10.0,960,540
3195,53.25,569.0,445.0,12.0,10.0,960,540
3196,53.267,568.0,445.0,12.0,10.0,960,540
3197,53.283,568.0,444.0,12.0,10.0,960,540
3198,53.3,568.0,444.0,12.0,10.0,960,540
3199,53.317,568.0,445.0,12.0,10.0,960,540
3200,53.333,569.0,445.0,12.0,10.0,960,540
3201,53.35,568.0,444.0,12.0,10.0,960,540
3202,53.367,568.0,444.0,12.0,10.0,960,540
3203,53.383,568.0,444.0,12.0,10.0,960,540
3204,53.4,568.0,443.0,12.0,10.0,960,540
3205,53.417,565.0,437.0,12.0,10.0,960,540
3206,53.433,563.0,427.0,12.0,10.0,960,540
3207,53.45,,,,,960,540
3208,53.467,,,,,960,540
3209,53.483,556.0,368.0,12.0,10.0,960,540
3210,53.5,,,,,960,540
3211,53.517,734.0,408.0,10.0,9.0,960,540
3212,53.533,734.0,391.0,10.0,9.0,960,540
3213,53.55,,,,,960,540
3214,53.567,738.0,361.0,10.0,9.0,960,540
3215,53.583,740.0,350.0,10.0,9.0,960,540
3216,53.6,744.0,340.0,10.0,9.0,960,540
3217,53.617,747.0,331.0,10.0,9.0,960,540
3218,53.633,748.0,324.0,10.0,9.0,960,540
3219,53.65,749.0,318.0,10.0,9.0,960,540
3220,53.667,750.0,314.0,10.0,9.0,960,540
3221,53.683,751.0,313.0,10.0,9.0,960,540
3222,53.7,752.0,312.0,10.0,9.0,960,540
3223,53.717,754.0,312.0,10.0,9.0,960,540
3224,53.733,756.0,312.0,10.0,9.0,960,540
3225,53.75,758.0,313.0,10.0,9.0,960,540
3226,53.767,760.0,314.0,10.0,9.0,960,540
3227,53.783,761.0,317.0,10.0,9.0,960,540
3228,53.8,765.0,319.0,10.0,9.0,960,540
3229,53.817,766.0,323.0,10.0,9.0,960,540
3230,53.833,766.0,325.0,10.0,9.0,960,540
3231,53.85,766.0,327.0,10.0,9.0,960,540
3232,53.867,766.0,330.0,10.0,9.0,960,540
3233,53.883,766.0,330.0,10.0,9.0,960,540
3234,53.9,766.0,330.0,10.0,9.0,960,540
3235,53.917,766.0,330.0,10.0,9.0,960,540
3236,53.933,766.0,330.0,10.0,9.0,960,540
3237,53.95,766.0,330.0,10.0,9.0,960,540
3238,53.967,766.0,330.0,10.0,9.0,960,540
3239,53.983,766.0,331.0,10.0,9.0,960,540
3240,54.0,766.0,330.0,10.0,9.0,960,540
3241,54.017,766.0,330.0,10.0,9.0,960,540
3242,54.033,767.0,331.0,10.0,9.0,960,540
3243,54.05,766.0,337.0,10.0,9.0,960,540
3244,54.067,767.0,348.0,10.0,9.0,960,540
3245,54.083,,,,,960,540
3246,54.1,783.0,399.0,9.0,9.0,960,540
3247,54.117,,,,,960,540
3248,54.133,638.0,380.0,11.0,10.0,960,540
3249,54.15,,,,,960,540
3250,54.167,657.0,425.0,10.0,9.0,960,540
3251,54.183,,,,,960,540
3252,54.2,676.0,462.0,10.0,9.0,960,540
3253,54.217,682.0,472.0,10.0,9.0,960,540
3254,54.233,688.0,485.0,10.0,9.0,960,540
3255,54.25,691.0,493.0,11.0,10.0,960,540
3256,54.267,695.0,502.0,10.0,9.0,960,540
3257,54.283,698.0,512.0,10.0,9.0,960,540
3258,54.3,700.0,519.0,10.0,9.0,960,540
3259,54.317,701.0,525.0,10.0,9.0,960,540
3260,54.333,702.0,531.0,10.0,9.0,960,540
3261,54.35,702.0,534.0,10.0,9.0,960,540
3262,54.367,702.0,537.0,10.0,9.0,960,540
3263,54.383,702.0,542.0,10.0,9.0,960,540
3264,54.4,702.0,544.0,10.0,9.0,960,540
3265,54.417,702.0,548.0,10.0,9.0,960,540
3266,54.433,702.0,549.0,10.0,9.0,960,540
3267,54.45,702.0,552.0,10.0,9.0,960,540
3268,54.467,702.0,552.0,10.0,9.0,960,540
3269,54.483,702.0,552.0,10.0,9.0,960,540
3270,54.5,702.0,553.0,10.0,9.0,960,540
3271,54.517,702.0,552.0,10.0,9.0,960,540
3272,54.533,702.0,552.0,10.0,9.0,960,540
3273,54.55,702.0,553.0,10.0,9.0,960,540
3274,54.567,702.0,552.0,10.0,9.0,960,540
3275,54.583,701.0,553.0,10.0,9.0,960,540
3276,54.6,702.0,553.0,10.0,9.0,960,540
3277,54.617,703.0,552.0,10.0,9.0,960,540
3278,54.633,704.0,552.0,10.0,9.0,960,540
3279,54.65,705.0,551.0,10.0,9.0,960,540
3280,54.667,711.0,546.0,10.0,9.0,960,540
3281,54.683,719.0,540.0,10.0,9.0,960,540
3282,54.7,730.0,531.0,10.0,9.0,960,540
3283,54.717,742.0,520.0,10.0,9.0,960,540
3284,54.733,753.0,513.0,10.0,9.0,960,540
3285,54.75,761.0,506.0,10.0,9.0,960,540
3286,54.767,771.0,496.0,10.0,9.0,960,540
3287,54.783,776.0,492.0,10.0,9.0,960,540
3288,54.8,779.0,488.0,10.0,9.0,960,540
3289,54.817,784.0,484.0,10.0,9.0,960,540
3290,54.833,788.0,481.0,10.0,9.0,960,540
3291,54.85,790.0,479.0,10.0,9.0,960,540
3292,54.867,793.0,478.0,10.0,9.0,960,540
3293,54.883,794.0,477.0,10.0,9.0,960,540
3294,54.9,796.0,476.0,10.0,9.0,960,540
3295,54.917,800.0,477.0,10.0,9.0,960,540
3296,54.933,803.0,475.0,10.0,9.0,960,540
3297,54.95,806.0,476.0,10.0,9.0,960,540
3298,54.967,808.0,475.0,10.0,9.0,960,540
3299,54.983,809.0,475.0,10.0,9.0,960,540
3300,55.0,809.0,475.0,10.0,9.0,960,540
3301,55.017,808.0,476.0,10.0,9.0,960,540
3302,55.033,809.0,475.0,10.0,9.0,960,540
3303,55.05,809.0,475.0,10.0,9.0,960,540
3304,55.067,809.0,476.0,10.0,9.0,960,540
3305,55.083,808.0,476.0,10.0,9.0,960,540
3306,55.1,808.0,478.0,10.0,9.0,960,540
3307,55.117,812.0,482.0,10.0,9.0,960,540
3308,55.133,820.0,486.0,10.0,9.0,960,540
3309,55.15,,,,,960,540
3310,55.167,649.0,665.0,11.0,9.0,960,540
3311,55.183,,,,,960,540
3312,55.2,578.0,769.0,11.0,10.0,960,540
3313,55.217,595.0,773.0,11.0,10.0,960,540
3314,55.233,612.0,779.0,11.0,10.0,960,540
3315,55.25,629.0,783.0,11.0,10.0,960,540
3316,55.267,638.0,786.0,11.0,10.0,960,540
3317,55.283,645.0,789.0,11.0,10.0,960,540
3318,55.3,648.0,791.0,11.0,10.0,960,540
3319,55.317,650.0,792.0,11.0,10.0,960,540
3320,55.333,656.0,794.0,11.0,10.0,960,540
3321,55.35,659.0,794.0,11.0,10.0,960,540
3322,55.367,663.0,795.0,11.0,10.0,960,540
3323,55.383,665.0,796.0,11.0,10.0,960,540
3324,55.4,667.0,796.0,11.0,10.0,960,540
3325,55.417,669.0,796.0,11.0,10.0,960,540
3326,55.433,669.0,798.0,11.0,10.0,960,540
3327,55.45,669.0,798.0,11.0,10.0,960,540
3328,55.467,670.0,799.0,11.0,10.0,960,540
3329,55.483,670.0,798.0,11.0,10.0,960,540
3330,55.5,670.0,799.0,11.0,10.0,960,540
3331,55.517,670.0,799.0,11.0,10.0,960,540
3332,55.533,671.0,799.0,11.0,10.0,960,540
3333,55.55,670.0,799.0,11.0,10.0,960,540
3334,55.567,669.0,800.0,11.0,10.0,960,540
3335,55.583,665.0,799.0,11.0,10.0,960,540
3336,55.6,656.0,798.0,11.0,10.0,960,540
3337,55.617,640.0,794.0,11.0,10.0,960,540
3338,55.633,,,,,960,540
3339,55.65,697.0,686.0,10.0,9.0,960,540
3340,55.667,,,,,960,540
3341,55.683,651.0,673.0,11.0,9.0,960,540
3342,55.7,651.0,668.0,11.0,9.0,960,540
3343,55.717,651.0,668.0,11.0,9.0,960,540
3344,55.733,651.0,667.0,11.0,9.0,960,540
3345,55.75,651.0,667.0,11.0,9.0,960,540
3346,55.767,650.0,668.0,11.0,9.0,960,540
3347,55.783,650.0,668.0,11.0,9.0,960,540
3348,55.8,650.0,668.0,11.0,9.0,960,540
3349,55.817,650.0,668.0,11.0,9.0,960,540
3350,55.833,650.0,668.0,11.0,9.0,960,540
3351,55.85,650.0,668.0,11.0,9.0,960,540
3352,55.867,651.0,668.0,11.0,9.0,960,540
3353,55.883,651.0,668.0,11.0,9.0,960,540
3354,55.9,651.0,668.0,11.0,9.0,960,540
3355,55.917,651.0,668.0,11.0,9.0,960,540
3356,55.933,651.0,668.0,11.0,9.0,960,540
3357,55.95,651.0,668.0,11.0,9.0,960,540
3358,55.967,651.0,668.0,11.0,9.0,960,540
3359,55.983,651.0,668.0,11.0,9.0,960,540
3360,56.0,651.0,668.0,11.0,9.0,960,540
3361,56.017,651.0,668.0,11.0,9.0,960,540
3362,56.033,651.0,668.0,11.0,9.0,960,540
3363,56.05,651.0,668.0,11.0,9.0,960,540
3364,56.067,651.0,668.0,11.0,9.0,960,540
3365,56.083,651.0,668.0,11.0,9.0,960,540
3366,56.1,652.0,668.0,11.0,9.0,960,540
3367,56.117,651.0,668.0,11.0,9.0,960,540
3368,56.133,,,,,960,540
3369,56.15,623.0,660.0,11.0,9.0,960,540
3370,56.167,623.0,659.0,11.0,9.0,960,540
3371,56.183,622.0,659.0,11.0,9.0,960,540
3372,56.2,621.0,660.0,11.0,9.0,960,540
3373,56.217,621.0,659.0,11.0,9.0,960,540
3374,56.233,627.0,662.0,11.0,9.0,960,540
3375,56.25,639.0,668.0,11.0,9.0,960,540
3376,56.267,,,,,960,540
3377,56.283,684.0,684.0,10.0,9.0,960,540
3378,56.3,,,,,960,540
3379,56.317,721.0,693.0,10.0,9.0,960,540
3380,56.333,,,,,960,540
3381,56.35,641.0,795.0,10.0,9.0,960,540
3382,56.367,649.0,798.0,10.0,9.0,960,540
3383,56.383,656.0,802.0,10.0,9.0,960,540
3384,56.4,659.0,803.0,10.0,9.0,960,540
3385,56.417,660.0,805.0,10.0,9.0,960,540
3386,56.433,662.0,806.0,10.0,9.0,960,540
3387,56.45,663.0,806.0,10.0,9.0,960,540
3388,56.467,664.0,806.0,10.0,9.0,960,540
3389,56.483,666.0,806.0,10.0,9.0,960,540
3390,56.5,667.0,806.0,10.0,9.0,960,540
3391,56.517,667.0,806.0,10.0,9.0,960,540
3392,56.533,667.0,806.0,10.0,9.0,960,540
3393,56.55,667.0,806.0,10.0,9.0,960,540
3394,56.567,667.0,805.0,10.0,9.0,960,540
3395,56.583,667.0,804.0,10.0,9.0,960,540
3396,56.6,667.0,804.0,10.0,9.0,960,540
3397,56.617,667.0,803.0,10.0,9.0,960,540
3398,56.633,667.0,802.0,10.0,9.0,960,540
3399,56.65,667.0,803.0,10.0,9.0,960,540
3400,56.667,667.0,803.0,10.0,9.0,960,540
3401,56.683,667.0,802.0,10.0,9.0,960,540
3402,56.7,667.0,803.0,10.0,9.0,960,540
3403,56.717,663.0,801.0,10.0,9.0,960,540
3404,56.733,653.0,797.0,10.0,9.0,960,540
3405,56.75,639.0,791.0,10.0,9.0,960,540
3406,56.767,,,,,960,540
3407,56.783,1256.0,817.0,11.0,9.0,960,540
3408,56.8,,,,,960,540
3409,56.817,635.0,666.0,11.0,9.0,960,540
3410,56.833,618.0,660.0,11.0,9.0,960,540
3411,56.85,601.0,653.0,11.0,9.0,960,540
3412,56.867,592.0,650.0,11.0,9.0,960,540
3413,56.883,588.0,647.0,11.0,9.0,960,540
3414,56.9,587.0,646.0,11.0,9.0,960,540
3415,56.917,587.0,645.0,11.0,9.0,960,540
3416,56.933,587.0,645.0,11.0,9.0,960,540
3417,56.95,587.0,644.0,11.0,9.0,960,540
3418,56.967,587.0,645.0,11.0,9.0,960,540
3419,56.983,587.0,644.0,11.0,9.0,960,540
3420,57.0,587.0,644.0,11.0,9.0,960,540
3421,57.017,588.0,645.0,11.0,9.0,960,540
3422,57.033,588.0,644.0,11.0,9.0,960,540
3423,57.05,588.0,643.0,11.0,9.0,960,540
3424,57.067,590.0,644.0,11.0,9.0,960,540
3425,57.083,589.0,643.0,11.0,9.0,960,540
3426,57.1,590.0,643.0,11.0,9.0,960,540
3427,57.117,589.0,643.0,11.0,9.0,960,540
3428,57.133,590.0,643.0,11.0,9.0,960,540
3429,57.15,589.0,643.0,11.0,9.0,960,540
3430,57.167,589.0,642.0,11.0,9.0,960,540
3431,57.183,582.0,636.0,11.0,9.0,960,540
3432,57.2,573.0,628.0,11.0,9.0,960,540
3433,57.217,,,,,960,540
3434,57.233,862.0,931.0,11.0,10.0,960,540
3435,57.25,,,,,960,540
3436,57.267,816.0,877.0,11.0,10.0,960,540
3437,57.283,,,,,960,540
3438,57.3,767.0,815.0,11.0,9.0,960,540
3439,57.317,,,,,960,540
3440,57.333,733.0,767.0,11.0,9.0,960,540
3441,57.35,722.0,753.0,11.0,9.0,960,540
3442,57.367,715.0,742.0,11.0,9.0,960,540
3443,57.383,711.0,733.0,11.0,9.0,960,540
3444,57.4,710.0,731.0,11.0,9.0,960,540
3445,57.417,709.0,728.0,11.0,9.0,960,540
3446,57.433,710.0,728.0,11.0,9.0,960,540
3447,57.45,711.0,728.0,11.0,9.0,960,540
3448,57.467,711.0,728.0,11.0,9.0,960,540
3449,57.483,712.0,727.0,11.0,9.0,960,540
3450,57.5,714.0,727.0,11.0,9.0,960,540
3451,57.517,719.0,726.0,11.0,9.0,960,540
3452,57.533,721.0,724.0,11.0,9.0,960,540
3453,57.55,723.0,724.0,11.0,9.0,960,540
3454,57.567,724.0,723.0,11.0,9.0,960,540
3455,57.583,726.0,724.0,11.0,9.0,960,540
3456,57.6,728.0,725.0,11.0,9.0,960,540
3457,57.617,731.0,725.0,11.0,9.0,960,540
3458,57.633,732.0,724.0,11.0,9.0,960,540
3459,57.65,735.0,725.0,11.0,9.0,960,540
3460,57.667,735.0,724.0,11.0,9.0,960,540
3461,57.683,736.0,724.0,11.0,9.0,960,540
3462,57.7,736.0,724.0,11.0,9.0,960,540
3463,57.717,737.0,724.0,11.0,9.0,960,540
3464,57.733,737.0,724.0,11.0,9.0,960,540
3465,57.75,737.0,724.0,11.0,9.0,960,540
3466,57.767,737.0,725.0,11.0,9.0,960,540
3467,57.783,737.0,723.0,11.0,9.0,960,540
3468,57.8,739.0,720.0,11.0,9.0,960,540
3469,57.817,741.0,713.0,11.0,9.0,960,540
3470,57.833,746.0,699.0,11.0,9.0,960,540
3471,57.85,,,,,960,540
3472,57.867,363.0,321.0,14.0,12.0,960,540
3473,57.883,,,,,960,540
3474,57.9,387.0,260.0,15.0,12.0,960,540
3475,57.917,,,,,960,540
3476,57.933,393.0,373.0,15.0,12.0,960,540
3477,57.95,397.0,353.0,15.0,12.0,960,540
3478,57.967,403.0,332.0,15.0,12.0,960,540
3479,57.983,404.0,319.0,15.0,12.0,960,540
3480,58.0,404.0,310.0,15.0,12.0,960,540
3481,58.017,404.0,302.0,15.0,12.0,960,540
3482,58.033,401.0,299.0,15.0,12.0,960,540
3483,58.05,397.0,296.0,15.0,12.0,960,540
3484,58.067,393.0,294.0,15.0,12.0,960,540
3485,58.083,388.0,293.0,15.0,12.0,960,540
3486,58.1,386.0,292.0,15.0,12.0,960,540
3487,58.117,385.0,291.0,15.0,12.0,960,540
3488,58.133,384.0,289.0,15.0,12.0,960,540
3489,58.15,381.0,286.0,15.0,12.0,960,540
3490,58.167,377.0,284.0,15.0,12.0,960,540
3491,58.183,373.0,283.0,15.0,12.0,960,540
3492,58.2,369.0,281.0,15.0,12.0,960,540
3493,58.217,367.0,280.0,15.0,12.0,960,540
3494,58.233,367.0,280.0,15.0,12.0,960,540
3495,58.25,366.0,279.0,15.0,12.0,960,540
3496,58.267,364.0,278.0,15.0,12.0,960,540
3497,58.283,362.0,277.0,15.0,12.0,960,540
3498,58.3,361.0,277.0,15.0,12.0,960,540
3499,58.317,360.0,276.0,15.0,12.0,960,540
3500,58.333,360.0,277.0,15.0,12.0,960,540
3501,58.35,360.0,277.0,15.0,12.0,960,540
3502,58.367,359.0,277.0,15.0,12.0,960,540
3503,58.383,360.0,277.0,15.0,12.0,960,540
3504,58.4,360.0,278.0,15.0,12.0,960,540
3505,58.417,362.0,277.0,15.0,12.0,960,540
3506,58.433,365.0,278.0,15.0,12.0,960,540
3507,58.45,368.0,278.0,15.0,12.0,960,540
3508,58.467,374.0,278.0,15.0,12.0,960,540
3509,58.483,381.0,278.0,15.0,12.0,960,540
3510,58.5,387.0,278.0,15.0,12.0,960,540
3511,58.517,392.0,277.0,15.0,12.0,960,540
3512,58.533,394.0,277.0,15.0,12.0,960,540
3513,58.55,394.0,277.0,15.0,12.0,960,540
3514,58.567,394.0,277.0,15.0,12.0,960,540
3515,58.583,396.0,278.0,15.0,12.0,960,540
3516,58.6,398.0,276.0,15.0,12.0,960,540
3517,58.617,401.0,276.0,15.0,12.0,960,540
3518,58.633,403.0,275.0,15.0,12.0,960,540
3519,58.65,404.0,275.0,15.0,12.0,960,540
3520,58.667,406.0,274.0,15.0,12.0,960,540
3521,58.683,407.0,274.0,15.0,12.0,960,540
3522,58.7,408.0,273.0,15.0,12.0,960,540
3523,58.717,408.0,272.0,15.0,12.0,960,540
3524,58.733,410.0,272.0,15.0,12.0,960,540
3525,58.75,410.0,272.0,15.0,12.0,960,540
3526,58.767,410.0,273.0,15.0,12.0,960,540
3527,58.783,413.0,274.0,15.0,12.0,960,540
3528,58.8,416.0,275.0,15.0,12.0,960,540
3529,58.817,422.0,277.0,15.0,12.0,960,540
3530,58.833,427.0,279.0,15.0,12.0,960,540
3531,58.85,433.0,282.0,15.0,12.0,960,540
3532,58.867,444.0,287.0,15.0,12.0,960,540
3533,58.883,458.0,293.0,15.0,12.0,960,540
3534,58.9,478.0,301.0,15.0,12.0,960,540
3535,58.917,498.0,310.0,15.0,12.0,960,540
3536,58.933,,,,,960,540
3537,58.95,535.0,330.0,12.0,11.0,960,540
3538,58.967,548.0,338.0,12.0,11.0,960,540
3539,58.983,564.0,349.0,12.0,11.0,960,540
3540,59.0,575.0,357.0,12.0,11.0,960,540
